interstate,start_measure_m,end_measure_m,gap_length_m,gap_length_mi,is_food_desert,segment_type
I-80,2300684.1736926707,2300721.9420220186,37.768329347949475,0.023468151835747655,False,Served Segment
I-80,2300721.9420220186,2300751.065668383,29.123646364547312,0.01809659486383726,False,Served Segment
I-80,2300751.065668383,2300758.752143276,7.6864748927764595,0.004776154068226842,False,Served Segment
I-80,2300758.752143276,2300800.083179053,41.33103577699512,0.025681914977155364,False,Served Segment
I-80,2300800.083179053,2300812.9774202313,12.894241178408265,0.00801211001402327,False,Served Segment
I-80,2300812.9774202313,2300908.174753957,95.19733372563496,0.05915288075491316,False,Served Segment
I-80,2300908.174753957,2300966.746112624,58.57135866722092,0.036394554966011565,False,Served Segment
I-80,2300966.746112624,2300972.0293211387,5.283208514563739,0.003282833573532905,False,Served Segment
I-80,2300972.0293211387,2300987.732705732,15.703384593129158,0.009757630806794046,False,Served Segment
I-80,2300987.732705732,2302151.196876756,1163.4641710240394,0.7229431190746287,False,Served Segment
I-80,2302151.196876756,2302152.0258717276,0.8289949717000127,0.0005151135939239918,False,Served Segment
I-80,2302152.0258717276,2302152.7051195386,0.6792478109709918,0.00042206502212764445,False,Served Segment
I-80,2302152.7051195386,2302153.9667632002,1.2616436616517603,0.0007839490262192298,False,Served Segment
I-80,2302153.9667632002,2302173.447926485,19.481163284741342,0.012105033656409905,False,Served Segment
I-80,2302173.447926485,2302196.201590129,22.753663644194603,0.01413847110636048,False,Served Segment
I-80,2302196.201590129,2302200.6262599695,4.424669840373099,0.0027493623739692067,False,Served Segment
I-80,2302200.6262599695,2302211.91030359,11.284043620340526,0.007011579637629075,False,Served Segment
I-80,2302211.91030359,2302223.668234738,11.7579311481677,0.007306039695781448,False,Served Segment
I-80,2302223.668234738,2302263.7886381987,40.120403460692614,0.024929662931413427,False,Served Segment
I-80,2302263.7886381987,2302280.14811201,16.35947381146252,0.010165305746603908,False,Served Segment
I-80,2302280.14811201,2302298.3891284717,18.241016461513937,0.01133444214631175,False,Served Segment
I-80,2302298.3891284717,2302300.573180042,2.184051570482552,0.001357106728258565,False,Served Segment
I-80,2302300.573180042,2302309.676500225,9.103320182766765,0.00565654091528397,False,Served Segment
I-80,2302309.676500225,2302379.384216811,69.70771658606827,0.04331436696322742,False,Served Segment
I-80,2302379.384216811,2302381.113095156,1.728878344874829,0.001074275198388181,False,Served Segment
I-80,2302381.113095156,2302394.829338843,13.716243687085807,0.008522878692862314,False,Served Segment
I-80,2302394.829338843,2302497.0000257017,102.17068685870618,0.06348592150510156,False,Served Segment
I-80,2302497.0000257017,2302548.939487087,51.939461385365576,0.03227368504518958,False,Served Segment
I-80,2302548.939487087,2302554.3892500103,5.449762923177332,0.0033863256849855166,False,Served Segment
I-80,2302554.3892500103,2302562.581854915,8.192604904528707,0.005090648677056432,False,Served Segment
I-80,2302562.581854915,2302734.540521588,171.95866667339578,0.10685016172639024,False,Served Segment
I-80,2302734.540521588,2302757.273503898,22.732982310000807,0.014125620321075423,False,Served Segment
I-80,2302757.273503898,2302916.876580745,159.60307684680447,0.09917275414504573,False,Served Segment
I-80,2302916.876580745,2302931.498959376,14.622378631029278,0.009085924843308378,False,Served Segment
I-80,2302931.498959376,2302939.9845000184,8.485540642403066,0.005272670505748346,False,Served Segment
I-80,2302939.9845000184,2303164.330888682,224.34638866363093,0.13940238299806065,False,Served Segment
I-80,2303164.330888682,2303164.8591351514,0.5282464693300426,0.00032823713844277086,False,Served Segment
I-80,2303164.8591351514,2303225.5015083724,60.64237322099507,0.03768142374843108,False,Served Segment
I-80,2303225.5015083724,2303755.062388109,529.5608797366731,0.32905387520422796,False,Served Segment
I-80,2303755.062388109,2303919.3892691154,164.32688100636005,0.10210798996756446,False,Served Segment
I-80,2303919.3892691154,2303979.209507383,59.820238267537206,0.03717057277222098,False,Served Segment
I-80,2303979.209507383,2303984.792347589,5.582840206101537,0.003469016074935835,False,Served Segment
I-80,2303984.792347589,2303988.128147311,3.3357997220009565,0.0020727698503247016,False,Served Segment
I-80,2303988.128147311,2303995.420098424,7.2919511129148304,0.004531008356768242,False,Served Segment
I-80,2303995.420098424,2303996.6888172235,1.2687187995761633,0.0007883453131065598,False,Served Segment
I-80,2303996.6888172235,2304000.2578313844,3.5690141608938575,0.0022176825842665443,False,Served Segment
I-80,2304000.2578313844,2304001.1517167585,0.8938853740692139,0.0005554346206089026,False,Served Segment
I-80,2304001.1517167585,2304001.222614558,0.07089779945090413,4.40538501718117e-05,False,Served Segment
I-80,2304001.222614558,2304113.082753271,111.86013871291652,0.06950666775587849,False,Served Segment
I-80,2304113.082753271,2304120.7531340616,7.6703807907179,0.004766153656842726,False,Served Segment
I-80,2304120.7531340616,2304189.44559842,68.69246435863897,0.042683518476248065,False,Served Segment
I-80,2304189.44559842,2304191.470193904,2.024595483671874,0.001258025309487514,False,Served Segment
I-80,2304191.470193904,2304269.2703433996,77.80014949571341,0.04834277164839426,False,Served Segment
I-80,2304269.2703433996,2304328.8255086476,59.55516524799168,0.03700586403403603,False,Served Segment
I-80,2304328.8255086476,2304421.3467038665,92.52119521889836,0.057490005380389994,False,Served Segment
I-80,2304421.3467038665,2304422.622262623,1.2755587566643953,0.0007925954653973267,False,Served Segment
I-80,2304422.622262623,2304525.020942211,102.39867958799005,0.06362758961911813,False,Served Segment
I-80,2304525.020942211,2304578.8004136565,53.779471445363015,0.03341701428989887,False,Served Segment
I-80,2304578.8004136565,2304601.5558513696,22.755437713116407,0.014139573461681534,False,Served Segment
I-80,2304601.5558513696,2304998.9166584,397.36080703046173,0.24690855841290718,False,Served Segment
I-80,2304998.9166584,2305142.547431928,143.63077352801338,0.08924802498907218,False,Served Segment
I-80,2305142.547431928,2305328.0121892253,185.46475729718804,0.11524245735976152,False,Served Segment
I-80,2305328.0121892253,2305392.5500031346,64.53781390935183,0.04010193837324514,False,Served Segment
I-80,2305392.5500031346,2305392.8830916053,0.33308847062289715,0.00020697158011145979,False,Served Segment
I-80,2305392.8830916053,2305409.934596682,17.05150507669896,0.010595314038949385,False,Served Segment
I-80,2305409.934596682,2305468.8437325773,58.90913589531556,0.03660444000494335,False,Served Segment
I-80,2305468.8437325773,2305509.318715415,40.47498283768073,0.025149988341635305,False,Served Segment
I-80,2305509.318715415,2305541.1353451037,31.81662968872115,0.019769937122654416,False,Served Segment
I-80,2305541.1353451037,2305582.6885911166,41.55324601288885,0.025819990016359987,False,Served Segment
I-80,2305582.6885911166,2305624.6504549594,41.96186384279281,0.026073893364496843,False,Served Segment
I-80,2305624.6504549594,2305631.709026679,7.0585717195644975,0.00438599312487852,False,Served Segment
I-80,2305631.709026679,2305658.0571989133,26.348172234371305,0.016371995194545918,False,Served Segment
I-80,2305658.0571989133,2305679.535144577,21.477945663500577,0.01334577670373803,False,Served Segment
I-80,2305679.535144577,2305717.310802637,37.7756580603309,0.023472705686497664,False,Served Segment
I-80,2305717.310802637,2305732.1510742614,14.840271624270827,0.00922131727229904,False,Served Segment
I-80,2305732.1510742614,2305769.1791159343,37.02804167289287,0.023008158400499128,False,Served Segment
I-80,2305769.1791159343,2305786.2849323684,17.105816434137523,0.010629061551873013,False,Served Segment
I-80,2305786.2849323684,2305978.702174579,192.41724221035838,0.11956253119927025,False,Served Segment
I-80,2305978.702174579,2306286.4801197974,307.7779452186078,0.19124434876484317,False,Served Segment
I-80,2306286.4801197974,2306299.4328460675,12.952726270072162,0.008048450965158575,False,Served Segment
I-80,2306299.4328460675,2306303.162809041,3.7299629733897746,0.0023176915397763154,False,Served Segment
I-80,2306303.162809041,2306375.049186486,71.88637744495645,0.04466812405859558,False,Served Segment
I-80,2306375.049186486,2306379.688882891,4.639696405269206,0.002882973686961399,False,Served Segment
I-80,2306379.688882891,2306400.2387907226,20.54990783147514,0.012769120729611033,False,Served Segment
I-80,2306400.2387907226,2306497.0722745312,96.83348380867392,0.06016953728269028,False,Served Segment
I-80,2306497.0722745312,2306983.971251254,486.8989767227322,0.302544997665342,False,Served Segment
I-80,2306983.971251254,2306984.1071251337,0.13587387977167964,8.442811466764075e-05,False,Served Segment
I-80,2306984.1071251337,2307005.4608680056,21.353742871899158,0.013268600667041452,False,Served Segment
I-80,2307005.4608680056,2307029.805946602,24.345078596379608,0.015127330512543998,False,Served Segment
I-80,2307029.805946602,2307094.1861809883,64.38023438630626,0.04000402299713812,False,Served Segment
I-80,2307094.1861809883,2307103.0484550903,8.862274101935327,0.005506761824653602,False,Served Segment
I-80,2307103.0484550903,2307141.356039961,38.30758487060666,0.02380322968278172,False,Served Segment
I-80,2307141.356039961,2307151.595814309,10.239774348214269,0.006362700794991169,False,Served Segment
I-80,2307151.595814309,2307156.6353056435,5.039491334464401,0.003131394738765858,False,Served Segment
I-80,2307156.6353056435,2307165.932993698,9.297688054386526,0.005777315511404974,False,Served Segment
I-80,2307165.932993698,2307193.6501835883,27.71718989033252,0.017222663327624496,False,Served Segment
I-80,2307193.6501835883,2307250.300958857,56.6507752686739,0.035201159769865174,False,Served Segment
I-80,2307250.300958857,2307510.4779285747,260.1769697177224,0.1616664738661979,False,Served Segment
I-80,2307510.4779285747,2307729.727977783,219.25004920829087,0.13623566447464983,False,Served Segment
I-80,2307729.727977783,2307813.27383948,83.54586169682443,0.05191299168905121,False,Served Segment
I-80,2307813.27383948,2307842.7779785576,29.504139077849686,0.018333022074739573,False,Served Segment
I-80,2307842.7779785576,2307886.5922213392,43.81424278160557,0.027224908274182256,False,Served Segment
I-80,2307886.5922213392,2307891.3745566513,4.782335312105715,0.0029716053945618307,False,Served Segment
I-80,2307891.3745566513,2307919.775575433,28.40101878158748,0.017647574901069926,False,Served Segment
I-80,2307919.775575433,2307920.7788557853,1.0032803523354232,0.0006234095086789544,False,Served Segment
I-80,2307920.7788557853,2307988.152810745,67.3739549596794,0.041864234719040425,False,Served Segment
I-80,2307988.152810745,2307995.3628059314,7.20999518642202,0.004480083305012489,False,Served Segment
I-80,2307995.3628059314,2308028.243221951,32.88041601981968,0.02043094330349489,False,Served Segment
I-80,2308028.243221951,2308034.02986294,5.786640988662839,0.003595652010174853,False,Served Segment
I-80,2308034.02986294,2308112.1358511387,78.10598819889128,0.04853281100802021,False,Served Segment
I-80,2308112.1358511387,2308219.866319795,107.73046865640208,0.0669406097493153,False,Served Segment
I-80,2308219.866319795,2308300.689517805,80.82319800974801,0.05022120690775124,False,Served Segment
I-80,2308300.689517805,2309324.764519651,1024.0750018460676,0.636330704837541,False,Served Segment
I-80,2309324.764519651,2309361.313723118,36.54920346708968,0.022710622133670415,False,Served Segment
I-80,2309361.313723118,2309524.4151284243,163.10140530625358,0.10134651467073141,False,Served Segment
I-80,2309524.4151284243,2309534.7002053717,10.28507694741711,0.006390850525069289,False,Served Segment
I-80,2309534.7002053717,2309586.499460858,51.79925548611209,0.03218656513841173,False,Served Segment
I-80,2309586.499460858,2309643.5152848284,57.01582397054881,0.03542799051697388,False,Served Segment
I-80,2309643.5152848284,2309648.7641890384,5.248904210049659,0.0032615178669381183,False,Served Segment
I-80,2309648.7641890384,2309765.270642316,116.50645327754319,0.07239375377641026,False,Served Segment
I-80,2309765.270642316,2310013.2963411575,248.02569884154946,0.15411602419467152,False,Served Segment
I-80,2310013.2963411575,2310177.7747238027,164.47838264517486,0.10220212872150072,False,Served Segment
I-80,2310177.7747238027,2310218.4969808618,40.72225705906749,0.025303637419387952,False,Served Segment
I-80,2310218.4969808618,2310256.2484154375,37.751434575766325,0.02345765391101363,False,Served Segment
I-80,2310256.2484154375,2310302.8844438116,46.636028374079615,0.028978284552015985,False,Served Segment
I-80,2310302.8844438116,2310361.5554386517,58.67099484009668,0.03645646601354134,False,Served Segment
I-80,2310361.5554386517,2310366.2602439513,4.704805299639702,0.0029234304782816485,False,Served Segment
I-80,2310366.2602439513,2310541.325243473,175.06499952170998,0.10878034747183322,False,Served Segment
I-80,2310541.325243473,2310691.1233977065,149.79815423348919,0.0930802576910152,False,Served Segment
I-80,2310691.1233977065,2310852.5664134803,161.44301577378064,0.10031603918974479,False,Served Segment
I-80,2310852.5664134803,2310868.682987239,16.11657375888899,0.010014374651341782,False,Served Segment
I-80,2310868.682987239,2311122.4562375434,253.7732503041625,0.15768738709944083,False,Served Segment
I-80,2311122.4562375434,2311155.6133068674,33.1570693240501,0.020602847696980942,False,Served Segment
I-80,2311155.6133068674,2311204.81392023,49.20061336271465,0.030571843783998104,False,Served Segment
I-80,2311204.81392023,2311252.9215089795,48.10758874937892,0.029892669776864934,False,Served Segment
I-80,2311252.9215089795,2311322.75111943,69.82961045065895,0.04339010829919455,False,Served Segment
I-80,2311322.75111943,2311367.5452376027,44.79411817248911,0.027833774614059583,False,Served Segment
I-80,2311367.5452376027,2311367.989011918,0.4437743155285716,0.00027574857552429535,False,Served Segment
I-80,2311367.989011918,2311393.2096550623,25.220643144100904,0.01567138109944232,False,Served Segment
I-80,2311393.2096550623,2311432.3840158707,39.17436080845073,0.02434181928068252,False,Served Segment
I-80,2311432.3840158707,2311481.5135306227,49.12951475195587,0.030527665155464505,False,Served Segment
I-80,2311481.5135306227,2311506.977701246,25.46417062310502,0.015822702059413662,False,Served Segment
I-80,2311506.977701246,2311524.9651397597,17.98743851389736,0.01117687611467614,False,Served Segment
I-80,2311524.9651397597,2311536.1619947907,11.196855030953884,0.006957403159892406,False,Served Segment
I-80,2311536.1619947907,2311561.2849179334,25.122923142742366,0.015610660705692732,False,Served Segment
I-80,2311561.2849179334,2311564.0904647084,2.805546774994582,0.0017432859444559906,False,Served Segment
I-80,2311564.0904647084,2311573.554364647,9.463899938389659,0.005880594787932013,False,Served Segment
I-80,2311573.554364647,2311574.43934874,0.8849840932525694,0.000549903621135425,False,Served Segment
I-80,2311574.43934874,2311586.440491061,12.001142321154475,0.007457164112305682,False,Served Segment
I-80,2311586.440491061,2311586.8457080275,0.4052169662900269,0.0002517901494584296,False,Served Segment
I-80,2311586.8457080275,2311615.100133637,28.254425609484315,0.017556486126946328,False,Served Segment
I-80,2311615.100133637,2311639.200545546,24.100411909166723,0.014975301681409769,False,Served Segment
I-80,2311639.200545546,2311653.960254266,14.759708719793707,0.00917125780429399,False,Served Segment
I-80,2311653.960254266,2311739.1028084145,85.14255414856598,0.052905130381426205,False,Served Segment
I-80,2311739.1028084145,2311739.8988039056,0.795995491091162,0.0004946086673148575,False,Served Segment
I-80,2311739.8988039056,2311799.8181477515,59.919343845918775,0.03723215412361731,False,Served Segment
I-80,2311799.8181477515,2311820.5589167317,20.74076898023486,0.012887716349167648,False,Served Segment
I-80,2311820.5589167317,2311832.9444328193,12.385516087524593,0.007696002897779836,False,Served Segment
I-80,2311832.9444328193,2311841.3367797723,8.392346953041852,0.005214762631880972,False,Served Segment
I-80,2311841.3367797723,2311858.698735399,17.36195562686771,0.010788219067438478,False,Served Segment
I-80,2311858.698735399,2311863.0827275687,4.383992169518024,0.0027240864411325508,False,Served Segment
I-80,2311863.0827275687,2311876.4629538967,13.38022632803768,0.008314087185858137,False,Served Segment
I-80,2311876.4629538967,2311882.90029885,6.437344953417778,0.00399998070854819,False,Served Segment
I-80,2311882.90029885,2311884.646058667,1.745759816840291,0.0010847648587500815,False,Served Segment
I-80,2311884.646058667,2311887.2128945524,2.566835885401815,0.0015949578743896986,False,Served Segment
I-80,2311887.2128945524,2311891.438691601,4.225797048769891,0.0026257885503471546,False,Served Segment
I-80,2311891.438691601,2311891.7535326947,0.31484109349548817,0.00019563318563059742,False,Served Segment
I-80,2311891.7535326947,2311900.627417379,8.873884684406221,0.005513976306126112,False,Served Segment
I-80,2311900.627417379,2311902.9110835334,2.283666154369712,0.0014190043610127555,False,Served Segment
I-80,2311902.9110835334,2311907.4761761283,4.565092594828457,0.0028366170283223827,False,Served Segment
I-80,2311907.4761761283,2311908.1253457656,0.6491696373559535,0.0004033753115281465,False,Served Segment
I-80,2311908.1253457656,2311908.9159480133,0.7906022476963699,0.0004912574612366094,False,Served Segment
I-80,2311908.9159480133,2311919.5379160773,10.621968063991517,0.006600184959829294,False,Served Segment
I-80,2311919.5379160773,2311973.808041932,54.27012585476041,0.03372189280524264,False,Served Segment
I-80,2311973.808041932,2311977.80067773,3.9926357977092266,0.002480908865792041,False,Served Segment
I-80,2311977.80067773,2311981.1177298627,3.3170521329157054,0.0020611206385432236,False,Served Segment
I-80,2311981.1177298627,2311982.3775451714,1.2598153087310493,0.0007828129403850571,False,Served Segment
I-80,2311982.3775451714,2311982.5356947193,0.15814954787492752,9.826957311483904e-05,False,Served Segment
I-80,2311982.5356947193,2311983.1152460314,0.5795513121411204,0.00036011648978783925,False,Served Segment
I-80,2311983.1152460314,2311984.3349092323,1.2196632008999586,0.0007578635772712102,False,Served Segment
I-80,2311984.3349092323,2311984.579796958,0.24488772545009851,0.00015216617792721663,False,Served Segment
I-80,2311984.579796958,2311990.223113341,5.643316383007914,0.0035065942290821066,False,Served Segment
I-80,2311990.223113341,2311990.2650467446,0.04193340381607413,2.6056209123763553e-05,False,Served Segment
I-80,2311990.2650467446,2312006.049720237,15.78467349242419,0.009808141387064661,False,Served Segment
I-80,2312006.049720237,2312017.0396968843,10.989976647309959,0.006828854891999447,False,Served Segment
I-80,2312017.0396968843,2312032.4175733617,15.377876477316022,0.00955536944078831,False,Served Segment
I-80,2312032.4175733617,2312032.959953521,0.5423801592551172,0.0003370194062022272,False,Served Segment
I-80,2312032.959953521,2312034.8389776014,1.879024080466479,0.0011675714331221161,False,Served Segment
I-80,2312034.8389776014,2312035.6090147533,0.7700371518731117,0.00047847890312643644,False,Served Segment
I-80,2312035.6090147533,2312044.276851151,8.667836397886276,0.0053859438366727535,False,Served Segment
I-80,2312044.276851151,2312045.545323748,1.268472597002983,0.0007881923299201309,False,Served Segment
I-80,2312045.545323748,2312046.366534393,0.8212106446735561,0.0005102766373587972,False,Served Segment
I-80,2312046.366534393,2312060.078936999,13.712402606382966,0.008520491955966509,False,Served Segment
I-80,2312060.078936999,2312061.761781484,1.6828444846905768,0.0010456710838022056,False,Served Segment
I-80,2312061.761781484,2312063.983232827,2.221451343037188,0.0013803458695202443,False,Served Segment
I-80,2312063.983232827,2312071.7774531534,7.7942203264683485,0.0048431039768181,False,Served Segment
I-80,2312071.7774531534,2312086.7114651054,14.934011952020228,0.009279564811513404,False,Served Segment
I-80,2312086.7114651054,2312097.6793261664,10.967861060984433,0.0068151129037573276,False,Served Segment
I-80,2312097.6793261664,2312157.3107045367,59.63137837033719,0.037053220672731986,False,Served Segment
I-80,2312157.3107045367,2312167.5213925317,10.21068799495697,0.006344627372989846,False,Served Segment
I-80,2312167.5213925317,2312180.3402022207,12.8188096890226,0.007965239059531462,False,Served Segment
I-80,2312180.3402022207,2312675.484210776,495.14400855544955,0.30766822292527235,False,Served Segment
I-80,2312675.484210776,2312698.14107679,22.656866014003754,0.014078323847483044,False,Served Segment
I-80,2312698.14107679,2312708.0249137273,9.883836937136948,0.006141531541508184,False,Served Segment
I-80,2312708.0249137273,2312731.3773400146,23.352426287252456,0.014510524963744517,False,Served Segment
I-80,2312731.3773400146,2312732.6792223537,1.3018823391757905,0.0008089521812463901,False,Served Segment
I-80,2312732.6792223537,2312790.1399459317,57.46072357799858,0.03570443831648086,False,Served Segment
I-80,2312790.1399459317,2312790.6050745314,0.465128599666059,0.0002890175125181807,False,Served Segment
I-80,2312790.6050745314,2312803.598556487,12.993481955491006,0.008073775373997732,False,Served Segment
I-80,2312803.598556487,2313083.3268875135,279.72833102662116,0.1738151265525712,False,Served Segment
I-80,2313083.3268875135,2313092.997397391,9.670509877614677,0.006008976252196346,False,Served Segment
I-80,2313092.997397391,2313144.1279281434,51.13053075224161,0.031771038853248036,False,Served Segment
I-80,2313144.1279281434,2313164.659156966,20.531228822655976,0.012757514131631257,False,Served Segment
I-80,2313164.659156966,2313167.5149531593,2.8557961932383478,0.0017745094853793518,False,Served Segment
I-80,2313167.5149531593,2313177.25836509,9.743411930743605,0.006054275487865617,False,Served Segment
I-80,2313177.25836509,2313187.2027071086,9.944342018570751,0.006179127656095124,False,Served Segment
I-80,2313187.2027071086,2313192.434620387,5.231913278345019,0.003250960191447583,False,Served Segment
I-80,2313192.434620387,2313260.163264326,67.72864393889904,0.042084628232931576,False,Served Segment
I-80,2313260.163264326,2313289.80545526,29.64219093415886,0.018418803521284985,False,Served Segment
I-80,2313289.80545526,2313356.3687475724,66.5632923124358,0.0413605123034204,False,Served Segment
I-80,2313356.3687475724,2313382.9540902656,26.585342693142593,0.016519366085276106,False,Served Segment
I-80,2313382.9540902656,2313521.1967063383,138.24261607276276,0.08589997916714062,False,Served Segment
I-80,2313521.1967063383,2313637.261458972,116.06475263368338,0.0721192937207231,False,Served Segment
I-80,2313637.261458972,2313917.7860117247,280.5245527527295,0.17430987579580842,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-80,2313917.7860117247,2313917.7860117247,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
I-90,0.0,0.0,0.0,0.0,False,Served Segment
